   86.50      0.4417E-01 -0.7338E-01  0.7059E-01  0.1138     -0.5008E-02
   87.00      0.4498E-01 -0.5890E-01  0.7252E-01  0.1215     -0.3546E-03
   87.50      0.4585E-01 -0.4460E-01  0.7444E-01  0.1279      0.3562E-02
   88.00      0.4677E-01 -0.3058E-01  0.7633E-01  0.1330      0.6803E-02
   88.50      0.4773E-01 -0.1694E-01  0.7815E-01  0.1371      0.9427E-02
   89.00      0.4872E-01 -0.3743E-02  0.7990E-01  0.1401      0.1150E-01
   89.50      0.4974E-01  0.8959E-02  0.8155E-01  0.1422      0.1307E-01
   90.00      0.5077E-01  0.2113E-01  0.8311E-01  0.1435      0.1421E-01
   90.50      0.5181E-01  0.3276E-01  0.8455E-01  0.1441      0.1497E-01
   91.00      0.5285E-01  0.4384E-01  0.8588E-01  0.1440      0.1538E-01
   91.50      0.5389E-01  0.5436E-01  0.8710E-01  0.1434      0.1551E-01
   92.00      0.5492E-01  0.6433E-01  0.8819E-01  0.1422      0.1538E-01
   92.50      0.5594E-01  0.7377E-01  0.8916E-01  0.1407      0.1503E-01
   93.00      0.5693E-01  0.8270E-01  0.9001E-01  0.1388      0.1450E-01
   93.50      0.5791E-01  0.9112E-01  0.9074E-01  0.1365      0.1382E-01
   94.00      0.5885E-01  0.9907E-01  0.9135E-01  0.1340      0.1300E-01
   94.50      0.5976E-01  0.1066      0.9184E-01  0.1312      0.1207E-01
   95.00      0.6063E-01  0.1136      0.9221E-01  0.1283      0.1106E-01
   95.50      0.6147E-01  0.1202      0.9247E-01  0.1251      0.9962E-02
   96.00      0.6227E-01  0.1265      0.9262E-01  0.1219      0.8809E-02
   96.50      0.6302E-01  0.1324      0.9266E-01  0.1185      0.7609E-02
   97.00      0.6373E-01  0.1379      0.9258E-01  0.1150      0.6372E-02
   97.50      0.6439E-01  0.1431      0.9241E-01  0.1115      0.5107E-02
   98.00      0.6500E-01  0.1480      0.9212E-01  0.1079      0.3822E-02
   98.50      0.6556E-01  0.1525      0.9174E-01  0.1042      0.2525E-02
   99.00      0.6607E-01  0.1568      0.9125E-01  0.1005      0.1222E-02
   99.50      0.6652E-01  0.1609      0.9067E-01  0.9679E-01 -0.8310E-04
   100.0      0.6693E-01  0.1647      0.8999E-01  0.9307E-01 -0.1385E-02
   100.5      0.6728E-01  0.1682      0.8922E-01  0.8934E-01 -0.2680E-02
   101.0      0.6758E-01  0.1715      0.8835E-01  0.8561E-01 -0.3964E-02
   101.5      0.6783E-01  0.1746      0.8740E-01  0.8189E-01 -0.5235E-02
   102.0      0.6802E-01  0.1776      0.8635E-01  0.7819E-01 -0.6491E-02
   102.5      0.6816E-01  0.1803      0.8522E-01  0.7450E-01 -0.7728E-02
   103.0      0.6825E-01  0.1828      0.8400E-01  0.7084E-01 -0.8944E-02
   103.5      0.6828E-01  0.1852      0.8270E-01  0.6721E-01 -0.1014E-01
   104.0      0.6827E-01  0.1874      0.8131E-01  0.6360E-01 -0.1131E-01
   104.5      0.6820E-01  0.1894      0.7985E-01  0.6003E-01 -0.1245E-01
   105.0      0.6809E-01  0.1913      0.7830E-01  0.5650E-01 -0.1357E-01
